xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,high,low,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,184.37,4,4,214.37,20.9,19.2,235.27,195.17,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_henehan_2013_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,12.55,4,4,206.34,29,29,235.34,177.34,"Henehan et al., 2013. Calibration of the boron isotope proxy in the planktonic foraminifera Globigerinoides ruber for use in palaeo-CO2 reconstruction. Earth Planet. Sci. Lett. 364; 111-122. Recalculated data originally generated by Foster (2008), EPSL",10.1016/j.epsl.2012.12.029,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,added age uncertainty in agreement with LR08,3.83167,-41.62167
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1493,6,6,214.47,20.98,20.3,235.45,194.17,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 53",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,358.5,4,4,211.61,25.01,23.68,236.62,187.93,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 79",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,4.77,-20.93
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1192.4,6,6,212.81,24.1,23.06,236.91,189.75,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 99",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,4.77,-20.93
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,560,4,4,199.53,37.48,31.6,237.01,167.93,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainty based on LR04,3.7191,-42.9084
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,146.69,4,4,216.63,20.43,19.24,237.06,197.39,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_henehan_2013_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,27.37,4,4,208.16,29,29,237.16,179.16,"Henehan et al., 2013. Calibration of the boron isotope proxy in the planktonic foraminifera Globigerinoides ruber for use in palaeo-CO2 reconstruction. Earth Planet. Sci. Lett. 364; 111-122. Recalculated data originally generated by Foster (2008), EPSL",10.1016/j.epsl.2012.12.029,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,added age uncertainty in agreement with LR15,3.83167,-41.62167
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2078.09,6,6,208.19,29.94,28.9,238.13,179.29,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 124",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.91083,-78.83333
boron_isotopes_henehan_2013_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,19.06,4,4,209.4,29,29,238.4,180.4,"Henehan et al., 2013. Calibration of the boron isotope proxy in the planktonic foraminifera Globigerinoides ruber for use in palaeo-CO2 reconstruction. Earth Planet. Sci. Lett. 364; 111-122. Recalculated data originally generated by Foster (2008), EPSL",10.1016/j.epsl.2012.12.029,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,added age uncertainty in agreement with LR12,3.83167,-41.62167
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1577.4,6,6,215.13,23.51,22.49,238.64,192.64,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 113",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,4.77,-20.93
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,40.8,4,4,213.12,25.9,24.38,239.02,188.74,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 71",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,4.77,-20.93
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1117.86,4,4,215.33,24.03,21.61,239.36,193.72,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,15.07,4,4,220.22,19.35,18.31,239.57,201.91,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1191.31,4,4,215.8,24.29,22.66,240.09,193.14,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2304.67,6,6,210.26,30.15,29.13,240.41,181.13,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 128",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.91083,-78.83333
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1426.26,6,6,215.01,25.54,22.22,240.55,192.79,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainty based on LR04,12.744,-78.7393
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,675,4,4,216.34,24.52,23.39,240.86,192.95,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 88",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,4.77,-20.93
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,17.26,4,4,223.23,19.11,17.48,242.34,205.75,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1206.76,4,4,219.15,25.18,22.27,244.33,196.88,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1499,6,6,223.7,20.78,20.08,244.48,203.62,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 55",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,4.7705,-20.927
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,191.68,4,4,223.81,20.95,19.83,244.76,203.98,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_dyez_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1380.31,6,6,219.88,24.94,23.82,244.82,196.06,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 106",10.1029/2018PA003349,FALSE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,TRUE,updated error calculation using per sample uncertainties,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,4.77,-20.93
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,190.01,4,4,223.75,21.38,19.21,245.13,204.54,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_henehan_2013_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,20.86,4,4,216.74,29,29,245.74,187.74,"Henehan et al., 2013. Calibration of the boron isotope proxy in the planktonic foraminifera Globigerinoides ruber for use in palaeo-CO2 reconstruction. Earth Planet. Sci. Lett. 364; 111-122. Recalculated data originally generated by Foster (2008), EPSL",10.1016/j.epsl.2012.12.029,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,added age uncertainty in agreement with LR13,3.83167,-41.62167
